sent_idx,id,source,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
5,17015,unknown_local_sample,mt5,Multilingual,96,33,185,1.9270833333333333,0,0.1437125748502994,191,1.9895833333333333,0,0.11176470588235295,6,0.032432432432432434
5,17015,unknown_local_sample,rembert,Multilingual,96,33,163,1.6979166666666667,0,0.13580246913580246,164,1.7083333333333333,0,0.1656441717791411,1,0.006134969325153374
5,17015,unknown_local_sample,ro_bert,Monolingual,96,33,125,1.3020833333333333,0,0.12,114,1.1875,0,0.11403508771929824,-11,-0.088
5,17015,unknown_local_sample,robert,Monolingual,96,33,155,1.6145833333333333,0,0.14193548387096774,153,1.59375,0,0.1437908496732026,-2,-0.012903225806451613
6,256744,unknown_local_sample,mbert,Multilingual,21,10,37,1.7619047619047619,0,0.24324324324324326,42,2.0,0,0.35714285714285715,5,0.13513513513513514
6,256744,unknown_local_sample,xlmr,Multilingual,21,10,33,1.5714285714285714,0,0.22580645161290322,37,1.7619047619047619,0,0.2972972972972973,4,0.12121212121212122
6,256744,unknown_local_sample,mt5,Multilingual,21,10,35,1.6666666666666667,0,0.25,41,1.9523809523809523,0,0.2894736842105263,6,0.17142857142857143
6,256744,unknown_local_sample,rembert,Multilingual,21,10,35,1.6666666666666667,0,0.2857142857142857,38,1.8095238095238095,0,0.24324324324324326,3,0.08571428571428572
6,256744,unknown_local_sample,ro_bert,Monolingual,21,10,30,1.4285714285714286,0,0.23333333333333334,27,1.2857142857142858,0,0.2222222222222222,-3,-0.1
6,256744,unknown_local_sample,robert,Monolingual,21,10,30,1.4285714285714286,0,0.26666666666666666,29,1.380952380952381,0,0.2413793103448276,-1,-0.03333333333333333
7,31360,unknown_local_sample,mbert,Multilingual,56,24,110,1.9642857142857142,0,0.17272727272727273,119,2.125,0,0.226890756302521,9,0.08181818181818182
7,31360,unknown_local_sample,xlmr,Multilingual,56,24,96,1.7142857142857142,0,0.1875,101,1.8035714285714286,0,0.24752475247524752,5,0.052083333333333336
7,31360,unknown_local_sample,mt5,Multilingual,56,24,106,1.8928571428571428,0,0.21212121212121213,119,2.125,0,0.24770642201834864,13,0.12264150943396226
7,31360,unknown_local_sample,rembert,Multilingual,56,24,100,1.7857142857142858,0,0.2,104,1.8571428571428572,0,0.2524271844660194,4,0.04
7,31360,unknown_local_sample,ro_bert,Monolingual,56,24,84,1.5,0,0.20238095238095238,81,1.4464285714285714,0,0.2222222222222222,-3,-0.03571428571428571
7,31360,unknown_local_sample,robert,Monolingual,56,24,96,1.7142857142857142,0,0.23958333333333334,96,1.7142857142857142,0,0.23958333333333334,0,0.0
8,348358,unknown_local_sample,mbert,Multilingual,13,8,26,2.0,0,0.07692307692307693,30,2.3076923076923075,0,0.13333333333333333,4,0.15384615384615385
8,348358,unknown_local_sample,xlmr,Multilingual,13,8,24,1.8461538461538463,0,0.25,28,2.1538461538461537,0,0.25,4,0.16666666666666666
8,348358,unknown_local_sample,mt5,Multilingual,13,8,27,2.076923076923077,0,0.16,30,2.3076923076923075,0,0.14814814814814814,3,0.1111111111111111
8,348358,unknown_local_sample,rembert,Multilingual,13,8,26,2.0,0,0.15384615384615385,28,2.1538461538461537,0,0.14285714285714285,2,0.07692307692307693
8,348358,unknown_local_sample,ro_bert,Monolingual,13,8,21,1.6153846153846154,0,0.14285714285714285,21,1.6153846153846154,0,0.14285714285714285,0,0.0
8,348358,unknown_local_sample,robert,Monolingual,13,8,24,1.8461538461538463,0,0.16666666666666666,23,1.7692307692307692,0,0.13043478260869565,-1,-0.041666666666666664
9,227353,unknown_local_sample,mbert,Multilingual,12,6,20,1.6666666666666667,0,0.15,23,1.9166666666666667,0,0.2608695652173913,3,0.15
9,227353,unknown_local_sample,xlmr,Multilingual,12,6,19,1.5833333333333333,0,0.15789473684210525,20,1.6666666666666667,0,0.15,1,0.05263157894736842
9,227353,unknown_local_sample,mt5,Multilingual,12,6,19,1.5833333333333333,0,0.2222222222222222,21,1.75,0,0.21052631578947367,2,0.10526315789473684
9,227353,unknown_local_sample,rembert,Multilingual,12,6,18,1.5,0,0.2222222222222222,19,1.5833333333333333,0,0.2631578947368421,1,0.05555555555555555
9,227353,unknown_local_sample,ro_bert,Monolingual,12,6,17,1.4166666666666667,0,0.11764705882352941,16,1.3333333333333333,0,0.125,-1,-0.058823529411764705
9,227353,unknown_local_sample,robert,Monolingual,12,6,18,1.5,0,0.16666666666666666,16,1.3333333333333333,0,0.125,-2,-0.1111111111111111
10,15296,unknown_local_sample,mbert,Multilingual,18,6,32,1.7777777777777777,0,0.25,33,1.8333333333333333,0,0.2727272727272727,1,0.03125
10,15296,unknown_local_sample,xlmr,Multilingual,18,6,28,1.5555555555555556,0,0.25,30,1.6666666666666667,0,0.3,2,0.07142857142857142
10,15296,unknown_local_sample,mt5,Multilingual,18,6,33,1.8333333333333333,0,0.3225806451612903,34,1.8888888888888888,0,0.25806451612903225,1,0.030303030303030304
10,15296,unknown_local_sample,rembert,Multilingual,18,6,28,1.5555555555555556,0,0.21428571428571427,28,1.5555555555555556,0,0.25,0,0.0
10,15296,unknown_local_sample,ro_bert,Monolingual,18,6,24,1.3333333333333333,0,0.20833333333333334,23,1.2777777777777777,0,0.2608695652173913,-1,-0.041666666666666664
10,15296,unknown_local_sample,robert,Monolingual,18,6,29,1.6111111111111112,0,0.2413793103448276,29,1.6111111111111112,0,0.3103448275862069,0,0.0
11,316569,unknown_local_sample,mbert,Multilingual,7,2,17,2.4285714285714284,0,0.29411764705882354,18,2.5714285714285716,0,0.3888888888888889,1,0.058823529411764705
11,316569,unknown_local_sample,xlmr,Multilingual,7,2,13,1.8571428571428572,0,0.07692307692307693,14,2.0,0,0.14285714285714285,1,0.07692307692307693
11,316569,unknown_local_sample,mt5,Multilingual,7,2,14,2.0,0,0.07142857142857142,15,2.142857142857143,0,0.07142857142857142,1,0.07142857142857142
11,316569,unknown_local_sample,rembert,Multilingual,7,2,13,1.8571428571428572,0,0.07692307692307693,12,1.7142857142857142,0,0.08333333333333333,-1,-0.07692307692307693
11,316569,unknown_local_sample,ro_bert,Monolingual,7,2,13,1.8571428571428572,0,0.3076923076923077,12,1.7142857142857142,0,0.3333333333333333,-1,-0.07692307692307693
11,316569,unknown_local_sample,robert,Monolingual,7,2,14,2.0,0,0.35714285714285715,14,2.0,0,0.35714285714285715,0,0.0
12,339889,unknown_local_sample,mbert,Multilingual,7,4,16,2.2857142857142856,0,0.375,19,2.7142857142857144,0,0.3684210526315789,3,0.1875
12,339889,unknown_local_sample,xlmr,Multilingual,7,4,13,1.8571428571428572,0,0.23076923076923078,14,2.0,0,0.2857142857142857,1,0.07692307692307693
12,339889,unknown_local_sample,mt5,Multilingual,7,4,15,2.142857142857143,0,0.2857142857142857,17,2.4285714285714284,0,0.25,2,0.13333333333333333
12,339889,unknown_local_sample,rembert,Multilingual,7,4,12,1.7142857142857142,0,0.25,15,2.142857142857143,0,0.26666666666666666,3,0.25
12,339889,unknown_local_sample,ro_bert,Monolingual,7,4,10,1.4285714285714286,0,0.3,10,1.4285714285714286,0,0.3,0,0.0
12,339889,unknown_local_sample,robert,Monolingual,7,4,12,1.7142857142857142,0,0.5,11,1.5714285714285714,0,0.45454545454545453,-1,-0.08333333333333333
13,59091,unknown_local_sample,mbert,Multilingual,8,1,15,1.875,0,0.13333333333333333,15,1.875,0,0.13333333333333333,0,0.0
13,59091,unknown_local_sample,xlmr,Multilingual,8,1,14,1.75,0,0.14285714285714285,14,1.75,0,0.14285714285714285,0,0.0
13,59091,unknown_local_sample,mt5,Multilingual,8,1,14,1.75,0,0.14285714285714285,15,1.875,0,0.14285714285714285,1,0.07142857142857142
13,59091,unknown_local_sample,rembert,Multilingual,8,1,14,1.75,0,0.14285714285714285,14,1.75,0,0.14285714285714285,0,0.0
13,59091,unknown_local_sample,ro_bert,Monolingual,8,1,11,1.375,0,0.2727272727272727,11,1.375,0,0.2727272727272727,0,0.0
13,59091,unknown_local_sample,robert,Monolingual,8,1,14,1.75,0,0.2857142857142857,14,1.75,0,0.2857142857142857,0,0.0
14,5490,unknown_local_sample,mbert,Multilingual,33,6,53,1.606060606060606,1,0.07692307692307693,55,1.6666666666666667,1,0.07407407407407407,2,0.03773584905660377
14,5490,unknown_local_sample,xlmr,Multilingual,33,6,48,1.4545454545454546,0,0.08333333333333333,50,1.5151515151515151,0,0.08,2,0.041666666666666664
14,5490,unknown_local_sample,mt5,Multilingual,33,6,55,1.6666666666666667,0,0.1,57,1.7272727272727273,0,0.09803921568627451,2,0.03636363636363636
14,5490,unknown_local_sample,rembert,Multilingual,33,6,50,1.5151515151515151,0,0.1,49,1.4848484848484849,0,0.14285714285714285,-1,-0.02
14,5490,unknown_local_sample,ro_bert,Monolingual,33,6,38,1.1515151515151516,0,0.07894736842105263,37,1.121212121212121,0,0.08108108108108109,-1,-0.02631578947368421
14,5490,unknown_local_sample,robert,Monolingual,33,6,50,1.5151515151515151,0,0.14,50,1.5151515151515151,0,0.14,0,0.0
15,215543,unknown_local_sample,mbert,Multilingual,18,7,33,1.8333333333333333,0,0.2727272727272727,36,2.0,0,0.2777777777777778,3,0.09090909090909091
15,215543,unknown_local_sample,xlmr,Multilingual,18,7,28,1.5555555555555556,0,0.21428571428571427,30,1.6666666666666667,0,0.23333333333333334,2,0.07142857142857142
15,215543,unknown_local_sample,mt5,Multilingual,18,7,34,1.8888888888888888,0,0.25806451612903225,36,2.0,0,0.25,2,0.058823529411764705
15,215543,unknown_local_sample,rembert,Multilingual,18,7,29,1.6111111111111112,0,0.27586206896551724,30,1.6666666666666667,0,0.3,1,0.034482758620689655
15,215543,unknown_local_sample,ro_bert,Monolingual,18,7,23,1.2777777777777777,0,0.21739130434782608,21,1.1666666666666667,0,0.23809523809523808,-2,-0.08695652173913043
15,215543,unknown_local_sample,robert,Monolingual,18,7,30,1.6666666666666667,0,0.23333333333333334,29,1.6111111111111112,0,0.20689655172413793,-1,-0.03333333333333333
16,134313,unknown_local_sample,mbert,Multilingual,29,13,51,1.7586206896551724,0,0.13725490196078433,55,1.896551724137931,0,0.18181818181818182,4,0.0784313725490196
16,134313,unknown_local_sample,xlmr,Multilingual,29,13,45,1.5517241379310345,0,0.17777777777777778,48,1.6551724137931034,0,0.22916666666666666,3,0.06666666666666667
16,134313,unknown_local_sample,mt5,Multilingual,29,13,53,1.8275862068965518,0,0.21739130434782608,60,2.0689655172413794,0,0.24489795918367346,7,0.1320754716981132
16,134313,unknown_local_sample,rembert,Multilingual,29,13,47,1.6206896551724137,0,0.2127659574468085,46,1.5862068965517242,0,0.21739130434782608,-1,-0.02127659574468085
16,134313,unknown_local_sample,ro_bert,Monolingual,29,13,41,1.4137931034482758,0,0.14634146341463414,39,1.3448275862068966,0,0.15384615384615385,-2,-0.04878048780487805
16,134313,unknown_local_sample,robert,Monolingual,29,13,55,1.896551724137931,0,0.2,55,1.896551724137931,0,0.21818181818181817,0,0.0
17,187265,unknown_local_sample,mbert,Multilingual,7,2,14,2.0,0,0.07142857142857142,15,2.142857142857143,0,0.13333333333333333,1,0.07142857142857142
17,187265,unknown_local_sample,xlmr,Multilingual,7,2,9,1.2857142857142858,0,0.1111111111111111,9,1.2857142857142858,0,0.1111111111111111,0,0.0
17,187265,unknown_local_sample,mt5,Multilingual,7,2,13,1.8571428571428572,0,0.18181818181818182,14,2.0,0,0.25,1,0.07692307692307693
17,187265,unknown_local_sample,rembert,Multilingual,7,2,11,1.5714285714285714,0,0.2727272727272727,12,1.7142857142857142,0,0.25,1,0.09090909090909091
17,187265,unknown_local_sample,ro_bert,Monolingual,7,2,9,1.2857142857142858,0,0.1111111111111111,9,1.2857142857142858,0,0.1111111111111111,0,0.0
17,187265,unknown_local_sample,robert,Monolingual,7,2,11,1.5714285714285714,0,0.18181818181818182,11,1.5714285714285714,0,0.18181818181818182,0,0.0
18,121820,unknown_local_sample,mbert,Multilingual,63,14,133,2.111111111111111,0,0.18045112781954886,131,2.0793650793650795,0,0.183206106870229,-2,-0.015037593984962405
18,121820,unknown_local_sample,xlmr,Multilingual,63,14,101,1.6031746031746033,0,0.18,99,1.5714285714285714,0,0.15306122448979592,-2,-0.019801980198019802
18,121820,unknown_local_sample,mt5,Multilingual,63,14,118,1.873015873015873,0,0.19626168224299065,125,1.9841269841269842,0,0.20535714285714285,7,0.059322033898305086
18,121820,unknown_local_sample,rembert,Multilingual,63,14,106,1.6825396825396826,0,0.19047619047619047,101,1.6031746031746033,0,0.16,-5,-0.04716981132075472
18,121820,unknown_local_sample,ro_bert,Monolingual,63,14,81,1.2857142857142858,0,0.16049382716049382,78,1.2380952380952381,0,0.14102564102564102,-3,-0.037037037037037035
18,121820,unknown_local_sample,robert,Monolingual,63,14,100,1.5873015873015872,0,0.17,100,1.5873015873015872,0,0.17,0,0.0
19,117366,unknown_local_sample,mbert,Multilingual,15,6,31,2.066666666666667,0,0.1935483870967742,32,2.1333333333333333,0,0.21875,1,0.03225806451612903
19,117366,unknown_local_sample,xlmr,Multilingual,15,6,25,1.6666666666666667,0,0.24,26,1.7333333333333334,0,0.23076923076923078,1,0.04
19,117366,unknown_local_sample,mt5,Multilingual,15,6,29,1.9333333333333333,0,0.21428571428571427,32,2.1333333333333333,0,0.26666666666666666,3,0.10344827586206896
19,117366,unknown_local_sample,rembert,Multilingual,15,6,28,1.8666666666666667,0,0.21428571428571427,26,1.7333333333333334,0,0.23076923076923078,-2,-0.07142857142857142
19,117366,unknown_local_sample,ro_bert,Monolingual,15,6,21,1.4,0,0.19047619047619047,19,1.2666666666666666,0,0.21052631578947367,-2,-0.09523809523809523
19,117366,unknown_local_sample,robert,Monolingual,15,6,25,1.6666666666666667,0,0.2,24,1.6,0,0.20833333333333334,-1,-0.04
20,293139,unknown_local_sample,mbert,Multilingual,8,1,15,1.875,0,0.6666666666666666,15,1.875,0,0.6666666666666666,0,0.0
20,293139,unknown_local_sample,xlmr,Multilingual,8,1,13,1.625,0,0.6153846153846154,13,1.625,0,0.6153846153846154,0,0.0
20,293139,unknown_local_sample,mt5,Multilingual,8,1,17,2.125,0,0.6923076923076923,16,2.0,0,0.6153846153846154,-1,-0.058823529411764705
20,293139,unknown_local_sample,rembert,Multilingual,8,1,13,1.625,0,0.6153846153846154,13,1.625,0,0.6153846153846154,0,0.0
20,293139,unknown_local_sample,ro_bert,Monolingual,8,1,13,1.625,0,0.6923076923076923,12,1.5,0,0.6666666666666666,-1,-0.07692307692307693
20,293139,unknown_local_sample,robert,Monolingual,8,1,13,1.625,0,0.6923076923076923,12,1.5,0,0.6666666666666666,-1,-0.07692307692307693
21,51377,unknown_local_sample,mbert,Multilingual,32,11,61,1.90625,1,0.25,60,1.875,1,0.22033898305084745,-1,-0.01639344262295082
21,51377,unknown_local_sample,xlmr,Multilingual,32,11,58,1.8125,0,0.2413793103448276,59,1.84375,0,0.23728813559322035,1,0.017241379310344827
21,51377,unknown_local_sample,mt5,Multilingual,32,11,62,1.9375,0,0.21052631578947367,65,2.03125,0,0.1864406779661017,3,0.04838709677419355
21,51377,unknown_local_sample,rembert,Multilingual,32,11,54,1.6875,0,0.20754716981132076,56,1.75,0,0.21428571428571427,2,0.037037037037037035
21,51377,unknown_local_sample,ro_bert,Monolingual,32,11,48,1.5,0,0.1875,46,1.4375,0,0.1956521739130435,-2,-0.041666666666666664
21,51377,unknown_local_sample,robert,Monolingual,32,11,52,1.625,0,0.2692307692307692,51,1.59375,0,0.2549019607843137,-1,-0.019230769230769232
22,351778,unknown_local_sample,mbert,Multilingual,15,12,30,2.0,0,0.3,35,2.3333333333333335,0,0.42857142857142855,5,0.16666666666666666
22,351778,unknown_local_sample,xlmr,Multilingual,15,12,29,1.9333333333333333,0,0.3448275862068966,34,2.2666666666666666,0,0.3125,5,0.1724137931034483
22,351778,unknown_local_sample,mt5,Multilingual,15,12,30,2.0,0,0.39285714285714285,38,2.533333333333333,0,0.3939393939393939,8,0.26666666666666666
22,351778,unknown_local_sample,rembert,Multilingual,15,12,30,2.0,0,0.3333333333333333,33,2.2,0,0.3548387096774194,3,0.1
22,351778,unknown_local_sample,ro_bert,Monolingual,15,12,27,1.8,0,0.25925925925925924,26,1.7333333333333334,0,0.2692307692307692,-1,-0.037037037037037035
22,351778,unknown_local_sample,robert,Monolingual,15,12,27,1.8,0,0.2962962962962963,26,1.7333333333333334,0,0.3076923076923077,-1,-0.037037037037037035
23,156914,unknown_local_sample,mbert,Multilingual,8,4,14,1.75,0,0.07142857142857142,13,1.625,0,0.07692307692307693,-1,-0.07142857142857142
23,156914,unknown_local_sample,xlmr,Multilingual,8,4,13,1.625,0,0.23076923076923078,13,1.625,0,0.15384615384615385,0,0.0
23,156914,unknown_local_sample,mt5,Multilingual,8,4,13,1.625,0,0.16666666666666666,14,1.75,0,0.15384615384615385,1,0.07692307692307693
23,156914,unknown_local_sample,rembert,Multilingual,8,4,13,1.625,0,0.23076923076923078,13,1.625,0,0.15384615384615385,0,0.0
23,156914,unknown_local_sample,ro_bert,Monolingual,8,4,11,1.375,0,0.09090909090909091,11,1.375,0,0.09090909090909091,0,0.0
23,156914,unknown_local_sample,robert,Monolingual,8,4,13,1.625,0,0.23076923076923078,13,1.625,0,0.23076923076923078,0,0.0
24,115621,unknown_local_sample,mbert,Multilingual,12,5,24,2.0,0,0.25,24,2.0,0,0.25,0,0.0
24,115621,unknown_local_sample,xlmr,Multilingual,12,5,21,1.75,0,0.3333333333333333,23,1.9166666666666667,0,0.21739130434782608,2,0.09523809523809523
24,115621,unknown_local_sample,mt5,Multilingual,12,5,22,1.8333333333333333,0,0.22727272727272727,24,2.0,0,0.25,2,0.09090909090909091
24,115621,unknown_local_sample,rembert,Multilingual,12,5,22,1.8333333333333333,0,0.2727272727272727,22,1.8333333333333333,0,0.22727272727272727,0,0.0
24,115621,unknown_local_sample,ro_bert,Monolingual,12,5,18,1.5,0,0.3333333333333333,18,1.5,0,0.2777777777777778,0,0.0
24,115621,unknown_local_sample,robert,Monolingual,12,5,19,1.5833333333333333,0,0.2631578947368421,19,1.5833333333333333,0,0.2631578947368421,0,0.0
25,272781,unknown_local_sample,mbert,Multilingual,11,4,26,2.3636363636363638,0,0.15384615384615385,27,2.4545454545454546,0,0.2222222222222222,1,0.038461538461538464
25,272781,unknown_local_sample,xlmr,Multilingual,11,4,22,2.0,0,0.22727272727272727,22,2.0,0,0.22727272727272727,0,0.0
25,272781,unknown_local_sample,mt5,Multilingual,11,4,27,2.4545454545454546,0,0.3076923076923077,29,2.6363636363636362,0,0.3333333333333333,2,0.07407407407407407
25,272781,unknown_local_sample,rembert,Multilingual,11,4,22,2.0,0,0.22727272727272727,22,2.0,0,0.22727272727272727,0,0.0
25,272781,unknown_local_sample,ro_bert,Monolingual,11,4,20,1.8181818181818181,0,0.2,19,1.7272727272727273,0,0.21052631578947367,-1,-0.05
25,272781,unknown_local_sample,robert,Monolingual,11,4,21,1.9090909090909092,0,0.19047619047619047,21,1.9090909090909092,0,0.19047619047619047,0,0.0
26,267087,unknown_local_sample,mbert,Multilingual,20,7,41,2.05,0,0.24390243902439024,43,2.15,0,0.2558139534883721,2,0.04878048780487805
26,267087,unknown_local_sample,xlmr,Multilingual,20,7,39,1.95,0,0.23684210526315788,43,2.15,0,0.2619047619047619,4,0.10256410256410256
26,267087,unknown_local_sample,mt5,Multilingual,20,7,40,2.0,0,0.2222222222222222,44,2.2,0,0.23076923076923078,4,0.1
26,267087,unknown_local_sample,rembert,Multilingual,20,7,37,1.85,0,0.24324324324324326,39,1.95,0,0.2564102564102564,2,0.05405405405405406
26,267087,unknown_local_sample,ro_bert,Monolingual,20,7,32,1.6,0,0.125,32,1.6,0,0.125,0,0.0
26,267087,unknown_local_sample,robert,Monolingual,20,7,33,1.65,0,0.21212121212121213,33,1.65,0,0.21212121212121213,0,0.0
27,122757,unknown_local_sample,mbert,Multilingual,26,12,49,1.8846153846153846,0,0.2653061224489796,46,1.7692307692307692,0,0.2608695652173913,-3,-0.061224489795918366
27,122757,unknown_local_sample,xlmr,Multilingual,26,12,39,1.5,0,0.2564102564102564,38,1.4615384615384615,0,0.2894736842105263,-1,-0.02564102564102564
27,122757,unknown_local_sample,mt5,Multilingual,26,12,48,1.8461538461538463,0,0.29545454545454547,52,2.0,0,0.24489795918367346,4,0.08333333333333333
27,122757,unknown_local_sample,rembert,Multilingual,26,12,42,1.6153846153846154,0,0.23809523809523808,41,1.5769230769230769,0,0.2682926829268293,-1,-0.023809523809523808
27,122757,unknown_local_sample,ro_bert,Monolingual,26,12,34,1.3076923076923077,0,0.2647058823529412,32,1.2307692307692308,0,0.21875,-2,-0.058823529411764705
27,122757,unknown_local_sample,robert,Monolingual,26,12,39,1.5,0,0.2564102564102564,38,1.4615384615384615,0,0.23684210526315788,-1,-0.02564102564102564
28,8364,unknown_local_sample,mbert,Multilingual,28,8,52,1.8571428571428572,0,0.11538461538461539,51,1.8214285714285714,0,0.09803921568627451,-1,-0.019230769230769232
28,8364,unknown_local_sample,xlmr,Multilingual,28,8,40,1.4285714285714286,0,0.075,41,1.4642857142857142,0,0.0975609756097561,1,0.025
28,8364,unknown_local_sample,mt5,Multilingual,28,8,47,1.6785714285714286,0,0.15217391304347827,49,1.75,0,0.14583333333333334,2,0.0425531914893617
28,8364,unknown_local_sample,rembert,Multilingual,28,8,45,1.6071428571428572,0,0.13333333333333333,44,1.5714285714285714,0,0.13636363636363635,-1,-0.022222222222222223
28,8364,unknown_local_sample,ro_bert,Monolingual,28,8,34,1.2142857142857142,0,0.058823529411764705,30,1.0714285714285714,0,0.06666666666666667,-4,-0.11764705882352941
28,8364,unknown_local_sample,robert,Monolingual,28,8,43,1.5357142857142858,0,0.11627906976744186,43,1.5357142857142858,0,0.13953488372093023,0,0.0
29,36349,unknown_local_sample,mbert,Multilingual,11,7,25,2.272727272727273,0,0.28,28,2.5454545454545454,0,0.25,3,0.12
29,36349,unknown_local_sample,xlmr,Multilingual,11,7,22,2.0,0,0.2727272727272727,24,2.1818181818181817,0,0.25,2,0.09090909090909091
29,36349,unknown_local_sample,mt5,Multilingual,11,7,22,2.0,0,0.25,23,2.090909090909091,0,0.19047619047619047,1,0.045454545454545456
29,36349,unknown_local_sample,rembert,Multilingual,11,7,21,1.9090909090909092,0,0.2857142857142857,21,1.9090909090909092,0,0.2857142857142857,0,0.0
29,36349,unknown_local_sample,ro_bert,Monolingual,11,7,19,1.7272727272727273,0,0.21052631578947367,17,1.5454545454545454,0,0.17647058823529413,-2,-0.10526315789473684
29,36349,unknown_local_sample,robert,Monolingual,11,7,20,1.8181818181818181,0,0.2,20,1.8181818181818181,0,0.2,0,0.0
30,11384,unknown_local_sample,mbert,Multilingual,27,7,54,2.0,1,0.16981132075471697,56,2.074074074074074,1,0.2545454545454545,2,0.037037037037037035
30,11384,unknown_local_sample,xlmr,Multilingual,27,7,46,1.7037037037037037,0,0.21739130434782608,49,1.8148148148148149,0,0.24489795918367346,3,0.06521739130434782
30,11384,unknown_local_sample,mt5,Multilingual,27,7,53,1.962962962962963,0,0.26,54,2.0,0,0.2692307692307692,1,0.018867924528301886
30,11384,unknown_local_sample,rembert,Multilingual,27,7,47,1.7407407407407407,0,0.2127659574468085,47,1.7407407407407407,0,0.23404255319148937,0,0.0
30,11384,unknown_local_sample,ro_bert,Monolingual,27,7,43,1.5925925925925926,0,0.18604651162790697,41,1.5185185185185186,0,0.1951219512195122,-2,-0.046511627906976744
30,11384,unknown_local_sample,robert,Monolingual,27,7,49,1.8148148148148149,0,0.1836734693877551,46,1.7037037037037037,0,0.1956521739130435,-3,-0.061224489795918366
31,194060,unknown_local_sample,mbert,Multilingual,22,5,37,1.6818181818181819,2,0.11428571428571428,37,1.6818181818181819,2,0.14285714285714285,0,0.0
31,194060,unknown_local_sample,xlmr,Multilingual,22,5,29,1.3181818181818181,0,0.14285714285714285,30,1.3636363636363635,0,0.13793103448275862,1,0.034482758620689655
31,194060,unknown_local_sample,mt5,Multilingual,22,5,35,1.5909090909090908,0,0.16129032258064516,35,1.5909090909090908,0,0.125,0,0.0
31,194060,unknown_local_sample,rembert,Multilingual,22,5,32,1.4545454545454546,0,0.1875,31,1.4090909090909092,0,0.16129032258064516,-1,-0.03125
31,194060,unknown_local_sample,ro_bert,Monolingual,22,5,27,1.2272727272727273,2,0.12,27,1.2272727272727273,2,0.12,0,0.0
31,194060,unknown_local_sample,robert,Monolingual,22,5,33,1.5,0,0.15151515151515152,33,1.5,0,0.15151515151515152,0,0.0
32,39881,unknown_local_sample,mbert,Multilingual,61,20,100,1.639344262295082,0,0.17,107,1.7540983606557377,0,0.19626168224299065,7,0.07
32,39881,unknown_local_sample,xlmr,Multilingual,61,20,92,1.5081967213114753,0,0.18478260869565216,103,1.6885245901639345,0,0.23300970873786409,11,0.11956521739130435
32,39881,unknown_local_sample,mt5,Multilingual,61,20,107,1.7540983606557377,0,0.20408163265306123,114,1.8688524590163935,0,0.19607843137254902,7,0.06542056074766354
32,39881,unknown_local_sample,rembert,Multilingual,61,20,99,1.6229508196721312,0,0.19387755102040816,103,1.6885245901639345,0,0.2079207920792079,4,0.04040404040404041
32,39881,unknown_local_sample,ro_bert,Monolingual,61,20,73,1.1967213114754098,0,0.136986301369863,72,1.180327868852459,0,0.1388888888888889,-1,-0.0136986301369863
32,39881,unknown_local_sample,robert,Monolingual,61,20,87,1.4262295081967213,0,0.20689655172413793,86,1.4098360655737705,0,0.19767441860465115,-1,-0.011494252873563218
33,6006,unknown_local_sample,mbert,Multilingual,11,0,16,1.4545454545454546,0,0.25,16,1.4545454545454546,0,0.25,0,0.0
33,6006,unknown_local_sample,xlmr,Multilingual,11,0,16,1.4545454545454546,0,0.25,16,1.4545454545454546,0,0.25,0,0.0
33,6006,unknown_local_sample,mt5,Multilingual,11,0,18,1.6363636363636365,0,0.29411764705882354,18,1.6363636363636365,0,0.29411764705882354,0,0.0
33,6006,unknown_local_sample,rembert,Multilingual,11,0,16,1.4545454545454546,0,0.25,16,1.4545454545454546,0,0.25,0,0.0
33,6006,unknown_local_sample,ro_bert,Monolingual,11,0,15,1.3636363636363635,0,0.2,15,1.3636363636363635,0,0.2,0,0.0
33,6006,unknown_local_sample,robert,Monolingual,11,0,15,1.3636363636363635,0,0.26666666666666666,15,1.3636363636363635,0,0.26666666666666666,0,0.0
34,271047,unknown_local_sample,mbert,Multilingual,5,6,9,1.8,0,0.1111111111111111,12,2.4,0,0.4166666666666667,3,0.3333333333333333
34,271047,unknown_local_sample,xlmr,Multilingual,5,6,8,1.6,0,0.25,8,1.6,0,0.25,0,0.0
34,271047,unknown_local_sample,mt5,Multilingual,5,6,9,1.8,0,0.2222222222222222,11,2.2,0,0.2222222222222222,2,0.2222222222222222
34,271047,unknown_local_sample,rembert,Multilingual,5,6,9,1.8,0,0.2222222222222222,8,1.6,0,0.25,-1,-0.1111111111111111
34,271047,unknown_local_sample,ro_bert,Monolingual,5,6,8,1.6,0,0.125,8,1.6,0,0.125,0,0.0
34,271047,unknown_local_sample,robert,Monolingual,5,6,8,1.6,0,0.25,7,1.4,0,0.14285714285714285,-1,-0.125
35,168746,unknown_local_sample,mbert,Multilingual,14,4,31,2.2142857142857144,1,0.2,30,2.142857142857143,1,0.1724137931034483,-1,-0.03225806451612903
35,168746,unknown_local_sample,xlmr,Multilingual,14,4,24,1.7142857142857142,0,0.20833333333333334,25,1.7857142857142858,0,0.2,1,0.041666666666666664
35,168746,unknown_local_sample,mt5,Multilingual,14,4,28,2.0,0,0.32,28,2.0,0,0.2692307692307692,0,0.0
35,168746,unknown_local_sample,rembert,Multilingual,14,4,26,1.8571428571428572,0,0.23076923076923078,26,1.8571428571428572,0,0.2692307692307692,0,0.0
