sent_idx,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
5,xlmr,Multilingual,96,33,159,1.65625,0,0.14465408805031446,164,1.7083333333333333,0,0.17682926829268292,5,0.031446540880503145
5,ro_bert,Monolingual,96,33,125,1.3020833333333333,0,0.12,114,1.1875,0,0.11403508771929824,-11,-0.088
5,robert,Monolingual,96,33,155,1.6145833333333333,0,0.14193548387096774,153,1.59375,0,0.1437908496732026,-2,-0.012903225806451613
6,mbert,Multilingual,21,10,37,1.7619047619047619,0,0.24324324324324326,42,2.0,0,0.35714285714285715,5,0.13513513513513514
6,xlmr,Multilingual,21,10,33,1.5714285714285714,0,0.22580645161290322,37,1.7619047619047619,0,0.2972972972972973,4,0.12121212121212122
6,ro_bert,Monolingual,21,10,30,1.4285714285714286,0,0.23333333333333334,27,1.2857142857142858,0,0.2222222222222222,-3,-0.1
6,robert,Monolingual,21,10,30,1.4285714285714286,0,0.26666666666666666,29,1.380952380952381,0,0.2413793103448276,-1,-0.03333333333333333
7,mbert,Multilingual,56,24,110,1.9642857142857142,0,0.17272727272727273,119,2.125,0,0.226890756302521,9,0.08181818181818182
7,xlmr,Multilingual,56,24,96,1.7142857142857142,0,0.1875,101,1.8035714285714286,0,0.24752475247524752,5,0.052083333333333336
7,ro_bert,Monolingual,56,24,84,1.5,0,0.20238095238095238,81,1.4464285714285714,0,0.2222222222222222,-3,-0.03571428571428571
7,robert,Monolingual,56,24,96,1.7142857142857142,0,0.23958333333333334,96,1.7142857142857142,0,0.23958333333333334,0,0.0
8,mbert,Multilingual,13,8,26,2.0,0,0.07692307692307693,30,2.3076923076923075,0,0.13333333333333333,4,0.15384615384615385
8,xlmr,Multilingual,13,8,24,1.8461538461538463,0,0.25,28,2.1538461538461537,0,0.25,4,0.16666666666666666
8,ro_bert,Monolingual,13,8,21,1.6153846153846154,0,0.14285714285714285,21,1.6153846153846154,0,0.14285714285714285,0,0.0
8,robert,Monolingual,13,8,24,1.8461538461538463,0,0.16666666666666666,23,1.7692307692307692,0,0.13043478260869565,-1,-0.041666666666666664
9,mbert,Multilingual,12,6,20,1.6666666666666667,0,0.15,23,1.9166666666666667,0,0.2608695652173913,3,0.15
9,xlmr,Multilingual,12,6,19,1.5833333333333333,0,0.15789473684210525,20,1.6666666666666667,0,0.15,1,0.05263157894736842
9,ro_bert,Monolingual,12,6,17,1.4166666666666667,0,0.11764705882352941,16,1.3333333333333333,0,0.125,-1,-0.058823529411764705
9,robert,Monolingual,12,6,18,1.5,0,0.16666666666666666,16,1.3333333333333333,0,0.125,-2,-0.1111111111111111
10,mbert,Multilingual,18,6,32,1.7777777777777777,0,0.25,33,1.8333333333333333,0,0.2727272727272727,1,0.03125
10,xlmr,Multilingual,18,6,28,1.5555555555555556,0,0.25,30,1.6666666666666667,0,0.3,2,0.07142857142857142
10,ro_bert,Monolingual,18,6,24,1.3333333333333333,0,0.20833333333333334,23,1.2777777777777777,0,0.2608695652173913,-1,-0.041666666666666664
10,robert,Monolingual,18,6,29,1.6111111111111112,0,0.2413793103448276,29,1.6111111111111112,0,0.3103448275862069,0,0.0
11,mbert,Multilingual,7,2,17,2.4285714285714284,0,0.29411764705882354,18,2.5714285714285716,0,0.3888888888888889,1,0.058823529411764705
11,xlmr,Multilingual,7,2,13,1.8571428571428572,0,0.07692307692307693,14,2.0,0,0.14285714285714285,1,0.07692307692307693
11,ro_bert,Monolingual,7,2,13,1.8571428571428572,0,0.3076923076923077,12,1.7142857142857142,0,0.3333333333333333,-1,-0.07692307692307693
11,robert,Monolingual,7,2,14,2.0,0,0.35714285714285715,14,2.0,0,0.35714285714285715,0,0.0
12,mbert,Multilingual,7,4,16,2.2857142857142856,0,0.375,19,2.7142857142857144,0,0.3684210526315789,3,0.1875
12,xlmr,Multilingual,7,4,13,1.8571428571428572,0,0.23076923076923078,14,2.0,0,0.2857142857142857,1,0.07692307692307693
12,ro_bert,Monolingual,7,4,10,1.4285714285714286,0,0.3,10,1.4285714285714286,0,0.3,0,0.0
12,robert,Monolingual,7,4,12,1.7142857142857142,0,0.5,11,1.5714285714285714,0,0.45454545454545453,-1,-0.08333333333333333
13,mbert,Multilingual,8,1,15,1.875,0,0.13333333333333333,15,1.875,0,0.13333333333333333,0,0.0
13,xlmr,Multilingual,8,1,14,1.75,0,0.14285714285714285,14,1.75,0,0.14285714285714285,0,0.0
13,ro_bert,Monolingual,8,1,11,1.375,0,0.2727272727272727,11,1.375,0,0.2727272727272727,0,0.0
13,robert,Monolingual,8,1,14,1.75,0,0.2857142857142857,14,1.75,0,0.2857142857142857,0,0.0
14,mbert,Multilingual,33,6,53,1.606060606060606,1,0.07692307692307693,55,1.6666666666666667,1,0.07407407407407407,2,0.03773584905660377
14,xlmr,Multilingual,33,6,48,1.4545454545454546,0,0.08333333333333333,50,1.5151515151515151,0,0.08,2,0.041666666666666664
14,ro_bert,Monolingual,33,6,38,1.1515151515151516,0,0.07894736842105263,37,1.121212121212121,0,0.08108108108108109,-1,-0.02631578947368421
14,robert,Monolingual,33,6,50,1.5151515151515151,0,0.14,50,1.5151515151515151,0,0.14,0,0.0
15,mbert,Multilingual,24,10,40,1.6666666666666667,0,0.175,40,1.6666666666666667,0,0.225,0,0.0
15,xlmr,Multilingual,24,10,35,1.4583333333333333,0,0.17142857142857143,37,1.5416666666666667,0,0.13513513513513514,2,0.05714285714285714
15,ro_bert,Monolingual,24,10,33,1.375,0,0.21212121212121213,31,1.2916666666666667,0,0.1935483870967742,-2,-0.06060606060606061
15,robert,Monolingual,24,10,34,1.4166666666666667,0,0.14705882352941177,34,1.4166666666666667,0,0.20588235294117646,0,0.0
16,mbert,Multilingual,18,7,33,1.8333333333333333,0,0.2727272727272727,36,2.0,0,0.2777777777777778,3,0.09090909090909091
16,xlmr,Multilingual,18,7,28,1.5555555555555556,0,0.21428571428571427,30,1.6666666666666667,0,0.23333333333333334,2,0.07142857142857142
16,ro_bert,Monolingual,18,7,23,1.2777777777777777,0,0.21739130434782608,21,1.1666666666666667,0,0.23809523809523808,-2,-0.08695652173913043
16,robert,Monolingual,18,7,30,1.6666666666666667,0,0.23333333333333334,29,1.6111111111111112,0,0.20689655172413793,-1,-0.03333333333333333
17,mbert,Multilingual,29,13,51,1.7586206896551724,0,0.13725490196078433,55,1.896551724137931,0,0.18181818181818182,4,0.0784313725490196
17,xlmr,Multilingual,29,13,45,1.5517241379310345,0,0.17777777777777778,48,1.6551724137931034,0,0.22916666666666666,3,0.06666666666666667
17,ro_bert,Monolingual,29,13,41,1.4137931034482758,0,0.14634146341463414,39,1.3448275862068966,0,0.15384615384615385,-2,-0.04878048780487805
17,robert,Monolingual,29,13,55,1.896551724137931,0,0.2,55,1.896551724137931,0,0.21818181818181817,0,0.0
18,mbert,Multilingual,7,2,14,2.0,0,0.07142857142857142,15,2.142857142857143,0,0.13333333333333333,1,0.07142857142857142
18,xlmr,Multilingual,7,2,9,1.2857142857142858,0,0.1111111111111111,9,1.2857142857142858,0,0.1111111111111111,0,0.0
18,ro_bert,Monolingual,7,2,9,1.2857142857142858,0,0.1111111111111111,9,1.2857142857142858,0,0.1111111111111111,0,0.0
18,robert,Monolingual,7,2,11,1.5714285714285714,0,0.18181818181818182,11,1.5714285714285714,0,0.18181818181818182,0,0.0
19,mbert,Multilingual,63,14,133,2.111111111111111,0,0.18045112781954886,131,2.0793650793650795,0,0.183206106870229,-2,-0.015037593984962405
19,xlmr,Multilingual,63,14,101,1.6031746031746033,0,0.18,99,1.5714285714285714,0,0.15306122448979592,-2,-0.019801980198019802
19,ro_bert,Monolingual,63,14,81,1.2857142857142858,0,0.16049382716049382,78,1.2380952380952381,0,0.14102564102564102,-3,-0.037037037037037035
19,robert,Monolingual,63,14,100,1.5873015873015872,0,0.17,100,1.5873015873015872,0,0.17,0,0.0
20,mbert,Multilingual,25,7,38,1.52,0,0.21052631578947367,36,1.44,0,0.16666666666666666,-2,-0.05263157894736842
20,xlmr,Multilingual,25,7,32,1.28,0,0.15625,32,1.28,0,0.15625,0,0.0
20,ro_bert,Monolingual,25,7,33,1.32,0,0.21212121212121213,32,1.28,0,0.21875,-1,-0.030303030303030304
20,robert,Monolingual,25,7,35,1.4,0,0.22857142857142856,34,1.36,0,0.23529411764705882,-1,-0.02857142857142857
21,mbert,Multilingual,15,6,31,2.066666666666667,0,0.1935483870967742,32,2.1333333333333333,0,0.21875,1,0.03225806451612903
21,xlmr,Multilingual,15,6,25,1.6666666666666667,0,0.24,26,1.7333333333333334,0,0.23076923076923078,1,0.04
21,ro_bert,Monolingual,15,6,21,1.4,0,0.19047619047619047,19,1.2666666666666666,0,0.21052631578947367,-2,-0.09523809523809523
21,robert,Monolingual,15,6,25,1.6666666666666667,0,0.2,24,1.6,0,0.20833333333333334,-1,-0.04
22,mbert,Multilingual,8,1,15,1.875,0,0.6666666666666666,15,1.875,0,0.6666666666666666,0,0.0
22,xlmr,Multilingual,8,1,13,1.625,0,0.6153846153846154,13,1.625,0,0.6153846153846154,0,0.0
22,ro_bert,Monolingual,8,1,13,1.625,0,0.6923076923076923,12,1.5,0,0.6666666666666666,-1,-0.07692307692307693
22,robert,Monolingual,8,1,13,1.625,0,0.6923076923076923,12,1.5,0,0.6666666666666666,-1,-0.07692307692307693
23,mbert,Multilingual,32,11,61,1.90625,1,0.25,60,1.875,1,0.22033898305084745,-1,-0.01639344262295082
23,xlmr,Multilingual,32,11,58,1.8125,0,0.2413793103448276,59,1.84375,0,0.23728813559322035,1,0.017241379310344827
23,ro_bert,Monolingual,32,11,48,1.5,0,0.1875,46,1.4375,0,0.1956521739130435,-2,-0.041666666666666664
23,robert,Monolingual,32,11,52,1.625,0,0.2692307692307692,51,1.59375,0,0.2549019607843137,-1,-0.019230769230769232
24,mbert,Multilingual,15,12,30,2.0,0,0.3,35,2.3333333333333335,0,0.42857142857142855,5,0.16666666666666666
24,xlmr,Multilingual,15,12,29,1.9333333333333333,0,0.3448275862068966,34,2.2666666666666666,0,0.3125,5,0.1724137931034483
24,ro_bert,Monolingual,15,12,27,1.8,0,0.25925925925925924,26,1.7333333333333334,0,0.2692307692307692,-1,-0.037037037037037035
24,robert,Monolingual,15,12,27,1.8,0,0.2962962962962963,26,1.7333333333333334,0,0.3076923076923077,-1,-0.037037037037037035
25,mbert,Multilingual,8,4,14,1.75,0,0.07142857142857142,13,1.625,0,0.07692307692307693,-1,-0.07142857142857142
25,xlmr,Multilingual,8,4,13,1.625,0,0.23076923076923078,13,1.625,0,0.15384615384615385,0,0.0
25,ro_bert,Monolingual,8,4,11,1.375,0,0.09090909090909091,11,1.375,0,0.09090909090909091,0,0.0
25,robert,Monolingual,8,4,13,1.625,0,0.23076923076923078,13,1.625,0,0.23076923076923078,0,0.0
26,mbert,Multilingual,12,5,24,2.0,0,0.25,24,2.0,0,0.25,0,0.0
26,xlmr,Multilingual,12,5,21,1.75,0,0.3333333333333333,23,1.9166666666666667,0,0.21739130434782608,2,0.09523809523809523
26,ro_bert,Monolingual,12,5,18,1.5,0,0.3333333333333333,18,1.5,0,0.2777777777777778,0,0.0
26,robert,Monolingual,12,5,19,1.5833333333333333,0,0.2631578947368421,19,1.5833333333333333,0,0.2631578947368421,0,0.0
27,mbert,Multilingual,11,4,26,2.3636363636363638,0,0.15384615384615385,27,2.4545454545454546,0,0.2222222222222222,1,0.038461538461538464
27,xlmr,Multilingual,11,4,22,2.0,0,0.22727272727272727,22,2.0,0,0.22727272727272727,0,0.0
27,ro_bert,Monolingual,11,4,20,1.8181818181818181,0,0.2,19,1.7272727272727273,0,0.21052631578947367,-1,-0.05
27,robert,Monolingual,11,4,21,1.9090909090909092,0,0.19047619047619047,21,1.9090909090909092,0,0.19047619047619047,0,0.0
28,mbert,Multilingual,20,7,41,2.05,0,0.24390243902439024,43,2.15,0,0.2558139534883721,2,0.04878048780487805
28,xlmr,Multilingual,20,7,39,1.95,0,0.23684210526315788,43,2.15,0,0.2619047619047619,4,0.10256410256410256
28,ro_bert,Monolingual,20,7,32,1.6,0,0.125,32,1.6,0,0.125,0,0.0
28,robert,Monolingual,20,7,33,1.65,0,0.21212121212121213,33,1.65,0,0.21212121212121213,0,0.0
29,mbert,Multilingual,26,12,49,1.8846153846153846,0,0.2653061224489796,46,1.7692307692307692,0,0.2608695652173913,-3,-0.061224489795918366
29,xlmr,Multilingual,26,12,39,1.5,0,0.2564102564102564,38,1.4615384615384615,0,0.2894736842105263,-1,-0.02564102564102564
29,ro_bert,Monolingual,26,12,34,1.3076923076923077,0,0.2647058823529412,32,1.2307692307692308,0,0.21875,-2,-0.058823529411764705
29,robert,Monolingual,26,12,39,1.5,0,0.2564102564102564,38,1.4615384615384615,0,0.23684210526315788,-1,-0.02564102564102564
30,mbert,Multilingual,28,8,52,1.8571428571428572,0,0.11538461538461539,51,1.8214285714285714,0,0.09803921568627451,-1,-0.019230769230769232
30,xlmr,Multilingual,28,8,40,1.4285714285714286,0,0.075,41,1.4642857142857142,0,0.0975609756097561,1,0.025
30,ro_bert,Monolingual,28,8,34,1.2142857142857142,0,0.058823529411764705,30,1.0714285714285714,0,0.06666666666666667,-4,-0.11764705882352941
30,robert,Monolingual,28,8,43,1.5357142857142858,0,0.11627906976744186,43,1.5357142857142858,0,0.13953488372093023,0,0.0
31,mbert,Multilingual,11,7,25,2.272727272727273,0,0.28,28,2.5454545454545454,0,0.25,3,0.12
31,xlmr,Multilingual,11,7,22,2.0,0,0.2727272727272727,24,2.1818181818181817,0,0.25,2,0.09090909090909091
31,ro_bert,Monolingual,11,7,19,1.7272727272727273,0,0.21052631578947367,17,1.5454545454545454,0,0.17647058823529413,-2,-0.10526315789473684
31,robert,Monolingual,11,7,20,1.8181818181818181,0,0.2,20,1.8181818181818181,0,0.2,0,0.0
32,mbert,Multilingual,27,7,54,2.0,1,0.16981132075471697,56,2.074074074074074,1,0.2545454545454545,2,0.037037037037037035
32,xlmr,Multilingual,27,7,46,1.7037037037037037,0,0.21739130434782608,49,1.8148148148148149,0,0.24489795918367346,3,0.06521739130434782
32,ro_bert,Monolingual,27,7,43,1.5925925925925926,0,0.18604651162790697,41,1.5185185185185186,0,0.1951219512195122,-2,-0.046511627906976744
32,robert,Monolingual,27,7,49,1.8148148148148149,0,0.1836734693877551,46,1.7037037037037037,0,0.1956521739130435,-3,-0.061224489795918366
33,mbert,Multilingual,22,5,37,1.6818181818181819,2,0.11428571428571428,37,1.6818181818181819,2,0.14285714285714285,0,0.0
33,xlmr,Multilingual,22,5,29,1.3181818181818181,0,0.14285714285714285,30,1.3636363636363635,0,0.13793103448275862,1,0.034482758620689655
33,ro_bert,Monolingual,22,5,27,1.2272727272727273,2,0.12,27,1.2272727272727273,2,0.12,0,0.0
33,robert,Monolingual,22,5,33,1.5,0,0.15151515151515152,33,1.5,0,0.15151515151515152,0,0.0
34,mbert,Multilingual,61,20,100,1.639344262295082,0,0.17,107,1.7540983606557377,0,0.19626168224299065,7,0.07
34,xlmr,Multilingual,61,20,92,1.5081967213114753,0,0.18478260869565216,103,1.6885245901639345,0,0.23300970873786409,11,0.11956521739130435
34,ro_bert,Monolingual,61,20,73,1.1967213114754098,0,0.136986301369863,72,1.180327868852459,0,0.1388888888888889,-1,-0.0136986301369863
34,robert,Monolingual,61,20,87,1.4262295081967213,0,0.20689655172413793,86,1.4098360655737705,0,0.19767441860465115,-1,-0.011494252873563218
35,mbert,Multilingual,11,0,16,1.4545454545454546,0,0.25,16,1.4545454545454546,0,0.25,0,0.0
35,xlmr,Multilingual,11,0,16,1.4545454545454546,0,0.25,16,1.4545454545454546,0,0.25,0,0.0
35,ro_bert,Monolingual,11,0,15,1.3636363636363635,0,0.2,15,1.3636363636363635,0,0.2,0,0.0
35,robert,Monolingual,11,0,15,1.3636363636363635,0,0.26666666666666666,15,1.3636363636363635,0,0.26666666666666666,0,0.0
36,mbert,Multilingual,5,6,9,1.8,0,0.1111111111111111,12,2.4,0,0.4166666666666667,3,0.3333333333333333
36,xlmr,Multilingual,5,6,8,1.6,0,0.25,8,1.6,0,0.25,0,0.0
36,ro_bert,Monolingual,5,6,8,1.6,0,0.125,8,1.6,0,0.125,0,0.0
36,robert,Monolingual,5,6,8,1.6,0,0.25,7,1.4,0,0.14285714285714285,-1,-0.125
37,mbert,Multilingual,14,4,31,2.2142857142857144,1,0.2,30,2.142857142857143,1,0.1724137931034483,-1,-0.03225806451612903
37,xlmr,Multilingual,14,4,24,1.7142857142857142,0,0.20833333333333334,25,1.7857142857142858,0,0.2,1,0.041666666666666664
37,ro_bert,Monolingual,14,4,23,1.6428571428571428,0,0.21739130434782608,21,1.5,0,0.23809523809523808,-2,-0.08695652173913043
37,robert,Monolingual,14,4,27,1.9285714285714286,0,0.2962962962962963,27,1.9285714285714286,0,0.2962962962962963,0,0.0
38,mbert,Multilingual,6,5,12,2.0,0,0.16666666666666666,16,2.6666666666666665,0,0.375,4,0.3333333333333333
38,xlmr,Multilingual,6,5,11,1.8333333333333333,0,0.09090909090909091,14,2.3333333333333335,0,0.2857142857142857,3,0.2727272727272727
38,ro_bert,Monolingual,6,5,10,1.6666666666666667,0,0.1,9,1.5,0,0.2222222222222222,-1,-0.1
38,robert,Monolingual,6,5,10,1.6666666666666667,0,0.1,9,1.5,0,0.2222222222222222,-1,-0.1
39,mbert,Multilingual,29,6,50,1.7241379310344827,1,0.16326530612244897,50,1.7241379310344827,1,0.16326530612244897,0,0.0
39,xlmr,Multilingual,29,6,38,1.3103448275862069,0,0.10526315789473684,38,1.3103448275862069,0,0.10526315789473684,0,0.0
39,ro_bert,Monolingual,29,6,34,1.1724137931034482,0,0.17647058823529413,34,1.1724137931034482,0,0.17647058823529413,0,0.0
39,robert,Monolingual,29,6,41,1.4137931034482758,0,0.14634146341463414,41,1.4137931034482758,0,0.14634146341463414,0,0.0
40,mbert,Multilingual,36,16,65,1.8055555555555556,0,0.18461538461538463,69,1.9166666666666667,0,0.2318840579710145,4,0.06153846153846154
40,xlmr,Multilingual,36,16,58,1.6111111111111112,0,0.25862068965517243,60,1.6666666666666667,0,0.25,2,0.034482758620689655
40,ro_bert,Monolingual,36,16,44,1.2222222222222223,0,0.25,43,1.1944444444444444,0,0.23255813953488372,-1,-0.022727272727272728
40,robert,Monolingual,36,16,58,1.6111111111111112,0,0.22413793103448276,57,1.5833333333333333,0,0.21052631578947367,-1,-0.017241379310344827
41,mbert,Multilingual,38,9,60,1.5789473684210527,0,0.13333333333333333,60,1.5789473684210527,0,0.13333333333333333,0,0.0
41,xlmr,Multilingual,38,9,53,1.394736842105263,0,0.11320754716981132,51,1.3421052631578947,0,0.13725490196078433,-2,-0.03773584905660377
41,ro_bert,Monolingual,38,9,45,1.1842105263157894,0,0.15555555555555556,44,1.1578947368421053,0,0.13636363636363635,-1,-0.022222222222222223
41,robert,Monolingual,38,9,52,1.368421052631579,0,0.1346153846153846,52,1.368421052631579,0,0.1346153846153846,0,0.0
42,mbert,Multilingual,11,2,16,1.4545454545454546,0,0.25,17,1.5454545454545454,0,0.29411764705882354,1,0.0625
42,xlmr,Multilingual,11,2,16,1.4545454545454546,0,0.25,17,1.5454545454545454,0,0.29411764705882354,1,0.0625
42,ro_bert,Monolingual,11,2,14,1.2727272727272727,0,0.21428571428571427,14,1.2727272727272727,0,0.21428571428571427,0,0.0
42,robert,Monolingual,11,2,16,1.4545454545454546,0,0.25,16,1.4545454545454546,0,0.25,0,0.0
43,mbert,Multilingual,36,6,51,1.4166666666666667,0,0.1568627450980392,50,1.3888888888888888,0,0.14,-1,-0.0196078431372549
43,xlmr,Multilingual,36,6,47,1.3055555555555556,0,0.1702127659574468,46,1.2777777777777777,0,0.15217391304347827,-1,-0.02127659574468085
43,ro_bert,Monolingual,36,6,44,1.2222222222222223,0,0.1590909090909091,44,1.2222222222222223,0,0.1590909090909091,0,0.0
43,robert,Monolingual,36,6,47,1.3055555555555556,0,0.19148936170212766,47,1.3055555555555556,0,0.19148936170212766,0,0.0
44,mbert,Multilingual,9,2,15,1.6666666666666667,0,0.3333333333333333,16,1.7777777777777777,0,0.375,1,0.06666666666666667
44,xlmr,Multilingual,9,2,11,1.2222222222222223,0,0.18181818181818182,11,1.2222222222222223,0,0.18181818181818182,0,0.0
44,ro_bert,Monolingual,9,2,11,1.2222222222222223,0,0.18181818181818182,11,1.2222222222222223,0,0.18181818181818182,0,0.0
44,robert,Monolingual,9,2,12,1.3333333333333333,0,0.25,12,1.3333333333333333,0,0.25,0,0.0
45,mbert,Multilingual,15,9,31,2.066666666666667,0,0.22580645161290322,33,2.2,0,0.30303030303030304,2,0.06451612903225806
45,xlmr,Multilingual,15,9,26,1.7333333333333334,0,0.2,29,1.9333333333333333,0,0.17857142857142858,3,0.11538461538461539
45,ro_bert,Monolingual,15,9,28,1.8666666666666667,0,0.21428571428571427,28,1.8666666666666667,0,0.14285714285714285,0,0.0
45,robert,Monolingual,15,9,26,1.7333333333333334,0,0.19230769230769232,26,1.7333333333333334,0,0.15384615384615385,0,0.0
46,mbert,Multilingual,11,4,18,1.6363636363636365,0,0.2777777777777778,21,1.9090909090909092,0,0.3333333333333333,3,0.16666666666666666
46,xlmr,Multilingual,11,4,18,1.6363636363636365,0,0.2777777777777778,21,1.9090909090909092,0,0.3333333333333333,3,0.16666666666666666
46,ro_bert,Monolingual,11,4,16,1.4545454545454546,0,0.3125,17,1.5454545454545454,0,0.35294117647058826,1,0.0625
46,robert,Monolingual,11,4,16,1.4545454545454546,0,0.3125,15,1.3636363636363635,0,0.3333333333333333,-1,-0.0625
47,mbert,Multilingual,8,1,20,2.5,0,0.35,20,2.5,0,0.3,0,0.0
47,xlmr,Multilingual,8,1,13,1.625,0,0.15384615384615385,14,1.75,0,0.14285714285714285,1,0.07692307692307693
47,ro_bert,Monolingual,8,1,13,1.625,0,0.3076923076923077,13,1.625,0,0.3076923076923077,0,0.0
47,robert,Monolingual,8,1,15,1.875,0,0.26666666666666666,15,1.875,0,0.26666666666666666,0,0.0
48,mbert,Multilingual,27,10,66,2.4444444444444446,0,0.19696969696969696,72,2.6666666666666665,0,0.3472222222222222,6,0.09090909090909091
48,xlmr,Multilingual,27,10,53,1.962962962962963,0,0.18867924528301888,59,2.185185185185185,0,0.20689655172413793,6,0.11320754716981132
48,ro_bert,Monolingual,27,10,55,2.037037037037037,0,0.18181818181818182,52,1.9259259259259258,0,0.17307692307692307,-3,-0.05454545454545454
48,robert,Monolingual,27,10,54,2.0,0,0.24074074074074073,53,1.962962962962963,0,0.2641509433962264,-1,-0.018518518518518517
49,mbert,Multilingual,10,2,18,1.8,0,0.16666666666666666,20,2.0,0,0.25,2,0.1111111111111111
49,xlmr,Multilingual,10,2,17,1.7,0,0.058823529411764705,19,1.9,0,0.15789473684210525,2,0.11764705882352941
49,ro_bert,Monolingual,10,2,15,1.5,0,0.06666666666666667,15,1.5,0,0.06666666666666667,0,0.0
49,robert,Monolingual,10,2,14,1.4,0,0.07142857142857142,14,1.4,0,0.07142857142857142,0,0.0
50,mbert,Multilingual,39,4,54,1.3846153846153846,0,0.09259259259259259,55,1.4102564102564104,0,0.10909090909090909,1,0.018518518518518517
50,xlmr,Multilingual,39,4,50,1.2820512820512822,0,0.125,50,1.2820512820512822,0,0.125,0,0.0
50,ro_bert,Monolingual,39,4,46,1.1794871794871795,0,0.13043478260869565,45,1.1538461538461537,0,0.13333333333333333,-1,-0.021739130434782608
50,robert,Monolingual,39,4,51,1.3076923076923077,0,0.13725490196078433,51,1.3076923076923077,0,0.13725490196078433,0,0.0
51,mbert,Multilingual,22,11,48,2.1818181818181817,1,0.1276595744680851,51,2.3181818181818183,1,0.12,3,0.0625
51,xlmr,Multilingual,22,11,42,1.9090909090909092,0,0.14285714285714285,44,2.0,0,0.1590909090909091,2,0.047619047619047616
51,ro_bert,Monolingual,22,11,33,1.5,0,0.12121212121212122,27,1.2272727272727273,0,0.1111111111111111,-6,-0.18181818181818182
51,robert,Monolingual,22,11,40,1.8181818181818181,0,0.15,39,1.7727272727272727,0,0.1282051282051282,-1,-0.025
52,mbert,Multilingual,9,0,17,1.8888888888888888,0,0.4117647058823529,17,1.8888888888888888,0,0.4117647058823529,0,0.0
52,xlmr,Multilingual,9,0,15,1.6666666666666667,0,0.4,15,1.6666666666666667,0,0.4,0,0.0
52,ro_bert,Monolingual,9,0,14,1.5555555555555556,0,0.21428571428571427,14,1.5555555555555556,0,0.21428571428571427,0,0.0
52,robert,Monolingual,9,0,16,1.7777777777777777,0,0.25,16,1.7777777777777777,0,0.25,0,0.0
53,mbert,Multilingual,33,6,59,1.7878787878787878,0,0.2711864406779661,60,1.8181818181818181,0,0.26666666666666666,1,0.01694915254237288
53,xlmr,Multilingual,33,6,49,1.4848484848484849,0,0.20408163265306123,52,1.5757575757575757,0,0.23076923076923078,3,0.061224489795918366
53,ro_bert,Monolingual,33,6,43,1.303030303030303,0,0.32558139534883723,41,1.2424242424242424,0,0.2926829268292683,-2,-0.046511627906976744
53,robert,Monolingual,33,6,53,1.606060606060606,0,0.2641509433962264,54,1.6363636363636365,0,0.2777777777777778,1,0.018867924528301886
54,mbert,Multilingual,17,10,39,2.2941176470588234,0,0.1794871794871795,41,2.411764705882353,0,0.24390243902439024,2,0.05128205128205128
54,xlmr,Multilingual,17,10,34,2.0,0,0.08823529411764706,36,2.1176470588235294,0,0.1388888888888889,2,0.058823529411764705
54,ro_bert,Monolingual,17,10,28,1.6470588235294117,0,0.14285714285714285,26,1.5294117647058822,0,0.15384615384615385,-2,-0.07142857142857142
54,robert,Monolingual,17,10,31,1.8235294117647058,0,0.12903225806451613,30,1.7647058823529411,0,0.16666666666666666,-1,-0.03225806451612903
55,mbert,Multilingual,40,20,70,1.75,2,0.19117647058823528,74,1.85,2,0.2361111111111111,4,0.05714285714285714
55,xlmr,Multilingual,40,20,62,1.55,0,0.20967741935483872,66,1.65,0,0.24242424242424243,4,0.06451612903225806
55,ro_bert,Monolingual,40,20,54,1.35,2,0.17307692307692307,52,1.3,2,0.16,-2,-0.037037037037037035
55,robert,Monolingual,40,20,61,1.525,0,0.18032786885245902,61,1.525,0,0.18032786885245902,0,0.0
56,mbert,Multilingual,72,17,123,1.7083333333333333,0,0.25203252032520324,122,1.6944444444444444,0,0.27049180327868855,-1,-0.008130081300813009
56,xlmr,Multilingual,72,17,102,1.4166666666666667,0,0.2549019607843137,108,1.5,0,0.25925925925925924,6,0.058823529411764705
56,ro_bert,Monolingual,72,17,104,1.4444444444444444,0,0.22115384615384615,104,1.4444444444444444,0,0.2403846153846154,0,0.0
56,robert,Monolingual,72,17,109,1.5138888888888888,0,0.21100917431192662,109,1.5138888888888888,0,0.22935779816513763,0,0.0
57,mbert,Multilingual,23,5,34,1.4782608695652173,1,0.2727272727272727,37,1.608695652173913,1,0.3055555555555556,3,0.08823529411764706
57,xlmr,Multilingual,23,5,31,1.3478260869565217,0,0.2903225806451613,34,1.4782608695652173,0,0.35294117647058826,3,0.0967741935483871
57,ro_bert,Monolingual,23,5,28,1.2173913043478262,0,0.2857142857142857,28,1.2173913043478262,0,0.2857142857142857,0,0.0
57,robert,Monolingual,23,5,30,1.3043478260869565,0,0.26666666666666666,30,1.3043478260869565,0,0.26666666666666666,0,0.0
58,mbert,Multilingual,7,5,16,2.2857142857142856,0,0.25,18,2.5714285714285716,0,0.3333333333333333,2,0.125
58,xlmr,Multilingual,7,5,15,2.142857142857143,0,0.4,17,2.4285714285714284,0,0.35294117647058826,2,0.13333333333333333
58,ro_bert,Monolingual,7,5,12,1.7142857142857142,0,0.25,12,1.7142857142857142,0,0.25,0,0.0
